"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1","Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"
721173183,"Existing Customer",57,"F",2,"Uneducated","Married","Unknown","Blue",43,2,1,2,2363,1876,487,0.795,4984,85,0.667,0.794,5.663e-05,0.99994
711102858,"Attrited Customer",48,"F",2,"Doctorate","Single","Unknown","Blue",36,4,2,3,3137,860,2277,0.304,1618,34,0.097,0.274,0.9964,0.00359603
711722808,"Attrited Customer",51,"F",4,"Graduate","Single","Less than $40K","Blue",44,5,3,3,1483,0,1483,0.707,2520,40,0.429,0,0.99686,0.00314112
787466808,"Existing Customer",35,"F",0,"Unknown","Married","Less than $40K","Blue",22,2,2,3,3009,2517,492,0.735,5329,82,0.745,0.836,0.00018057,0.99982
716116383,"Existing Customer",45,"F",1,"Unknown","Married","Less than $40K","Blue",36,1,2,1,5087,2517,2570,0.765,4682,77,0.711,0.495,7.0819e-05,0.99993
713257083,"Existing Customer",46,"F",4,"Unknown","Married","$40K - $60K","Blue",36,1,3,1,1925,1202,723,0.518,4343,66,0.737,0.624,0.00012505,0.99987
772661808,"Existing Customer",56,"M",3,"Graduate","Married","$120K +","Blue",46,2,1,2,7234,2055,5179,0.703,5051,83,0.66,0.284,5.7151e-05,0.99994
713382558,"Existing Customer",57,"F",3,"College","Single","Less than $40K","Blue",42,1,1,2,2063,953,1110,0.868,4304,81,0.761,0.462,5.5564e-05,0.99994
717596883,"Existing Customer",58,"F",0,"Graduate","Single","$40K - $60K","Blue",39,4,3,2,5530,1233,4297,0.859,5270,78,1,0.223,0.00015435,0.99985
712993008,"Existing Customer",58,"F",1,"Unknown","Single","Less than $40K","Blue",48,4,3,1,3819,1882,1937,0.809,4533,68,0.889,0.493,0.00011192,0.99989
824763783,"Existing Customer",59,"F",0,"College","Single","Less than $40K","Blue",55,2,2,3,2645,1127,1518,0.623,4251,76,0.767,0.426,0.00015971,0.99984
771730758,"Existing Customer",51,"F",1,"High School","Single","Unknown","Blue",39,4,3,2,5448,0,5448,1.011,4443,75,1.083,0,0.00016413,0.99984
780265458,"Existing Customer",56,"F",2,"Uneducated","Single","Less than $40K","Blue",42,4,2,2,3495,1427,2068,0.563,4466,85,0.889,0.408,0.00011703,0.99988
714256758,"Existing Customer",50,"M",2,"Unknown","Single","$60K - $80K","Blue",36,3,1,1,8074,0,8074,0.528,4347,66,0.535,0,3.6508e-05,0.99996
710292333,"Attrited Customer",44,"F",3,"High School","Married","Unknown","Blue",36,3,3,4,7772,0,7772,0.896,2618,52,0.576,0,0.99808,0.00191647
712171158,"Existing Customer",42,"F",2,"High School","Married","Less than $40K","Blue",30,6,1,1,3124,0,3124,0.879,4986,79,0.795,0,3.2288e-05,0.99997
787339158,"Attrited Customer",56,"M",1,"Graduate","Married","$80K - $120K","Blue",50,3,6,3,8688,0,8688,0.426,2361,41,0.464,0,0.99556,0.00444033
788782008,"Existing Customer",49,"F",3,"Unknown","Married","Less than $40K","Gold",30,4,3,2,15987,0,15987,0.658,4146,69,0.533,0,0.00023636,0.99976
714848958,"Attrited Customer",47,"F",2,"Graduate","Single","Less than $40K","Gold",37,6,2,1,15109,897,14212,0.494,2315,43,0.303,0.059,0.98751,0.01249
714987633,"Existing Customer",42,"M",3,"Graduate","Married","$60K - $80K","Blue",36,2,2,3,4953,2039,2914,0.68,4026,53,0.828,0.412,0.00019864,0.9998
717684858,"Existing Customer",50,"M",3,"Uneducated","Single","$120K +","Blue",38,6,3,3,22304,1333,20971,0.463,5002,60,0.5,0.06,0.00032275,0.99968
767376483,"Existing Customer",27,"F",1,"College","Married","Less than $40K","Blue",20,5,3,3,1893,0,1893,0.691,5176,91,0.784,0,0.00027607,0.99972
709901058,"Existing Customer",38,"M",1,"High School","Single","$40K - $60K","Blue",30,2,2,1,2232,1163,1069,0.557,4185,80,0.778,0.521,6.2633e-05,0.99994
823149483,"Existing Customer",52,"F",1,"Post-Graduate","Single","$40K - $60K","Blue",48,1,5,3,1766,0,1766,0.769,4643,76,0.617,0,0.00037316,0.99963
780073158,"Existing Customer",59,"M",0,"High School","Single","Less than $40K","Blue",44,2,1,1,3790,1149,2641,0.597,4455,85,0.604,0.303,2.7707e-05,0.99997
779998083,"Existing Customer",33,"M",3,"High School","Married","$40K - $60K","Blue",23,1,2,3,6392,1429,4963,0.682,4069,66,0.737,0.224,0.00019311,0.99981
713144208,"Attrited Customer",51,"F",0,"High School","Married","Unknown","Blue",42,1,4,4,9989,568,9421,0.52,2053,49,0.485,0.057,0.99808,0.00191756
771594783,"Attrited Customer",56,"F",1,"College","Married","Unknown","Blue",44,2,4,4,1438.3,0,1438.3,0.859,2264,37,0.423,0,0.99825,0.00175321
816613158,"Existing Customer",48,"F",1,"Doctorate","Married","Less than $40K","Blue",43,2,3,1,2559,1514,1045,0.57,4117,69,0.643,0.592,0.00014734,0.99985
770774133,"Existing Customer",53,"M",3,"Graduate","Single","$80K - $120K","Silver",39,1,2,3,34516,1198,33318,0.615,4826,70,0.667,0.035,0.00017949,0.99982
712300683,"Existing Customer",41,"F",1,"Graduate","Single","Less than $40K","Blue",32,2,2,1,1438.3,0,1438.3,0.824,4897,96,0.778,0,6.4428e-05,0.99994
714536208,"Existing Customer",50,"F",3,"Uneducated","Married","Less than $40K","Blue",36,1,2,3,2473,1675,798,0.648,4203,73,0.872,0.677,0.00020424,0.9998
784880958,"Existing Customer",34,"F",4,"Graduate","Single","$40K - $60K","Blue",28,2,3,1,4022,1680,2342,0.579,3776,84,0.826,0.418,0.00011377,0.99989
713784558,"Existing Customer",59,"F",1,"Graduate","Single","$40K - $60K","Blue",36,1,2,3,3510,941,2569,0.717,4833,77,0.75,0.268,0.00017969,0.99982
719305608,"Attrited Customer",57,"F",3,"High School","Single","Less than $40K","Blue",36,4,3,3,2347,1900,447,0.845,2447,47,0.621,0.81,0.99673,0.00326528
720190083,"Attrited Customer",56,"F",3,"Unknown","Single","Less than $40K","Blue",39,1,3,4,1632,0,1632,0.621,2509,47,0.424,0,0.9983,0.00169532
708323208,"Attrited Customer",49,"F",3,"Uneducated","Married","Less than $40K","Blue",36,4,2,4,1522,0,1522,0.482,2241,36,0.8,0,0.99714,0.00286097
781183233,"Existing Customer",44,"F",3,"High School","Single","Less than $40K","Blue",25,2,1,1,2085,1528,557,0.664,3805,79,0.795,0.733,3.3505e-05,0.99997
718825908,"Existing Customer",60,"F",1,"Doctorate","Single","Unknown","Blue",47,1,1,1,3803,1448,2355,0.565,4575,78,0.592,0.381,4.5115e-05,0.99995
716963283,"Attrited Customer",47,"F",3,"Graduate","Unknown","Less than $40K","Blue",38,2,2,3,3165,2517,648,0.748,2751,49,1.042,0.795,0.99499,0.00501
714924483,"Existing Customer",60,"F",1,"Unknown","Single","Less than $40K","Blue",46,2,3,2,4628,2327,2301,0.611,4226,92,0.736,0.503,0.00018558,0.99981
779922183,"Existing Customer",52,"F",1,"High School","Married","Less than $40K","Blue",36,2,2,2,2253,1981,272,0.55,4758,81,0.723,0.879,0.00010386,0.9999
719449533,"Attrited Customer",49,"F",3,"Uneducated","Single","$40K - $60K","Blue",38,1,2,3,2655,2283,372,0.751,2386,49,0.485,0.86,0.99513,0.00487126
712559058,"Existing Customer",54,"M",0,"High School","Single","$80K - $120K","Blue",45,1,3,2,20882,1525,19357,0.828,4765,76,0.767,0.073,0.00015005,0.99985
717853233,"Existing Customer",41,"M",2,"College","Married","$80K - $120K","Blue",31,1,1,3,3306,706,2600,0.814,4772,76,0.9,0.214,9.0064e-05,0.99991
790069233,"Existing Customer",45,"F",3,"High School","Divorced","Less than $40K","Blue",37,2,1,2,2052,0,2052,0.77,4289,72,0.674,0,5.5559e-05,0.99994
794576058,"Existing Customer",42,"M",3,"Graduate","Married","$80K - $120K","Blue",26,1,2,3,8480,1339,7141,0.668,4070,76,0.49,0.158,0.00019864,0.9998
779877858,"Existing Customer",53,"F",2,"College","Unknown","Less than $40K","Blue",37,2,3,2,2081,1342,739,1.06,4428,80,0.778,0.645,0.00017488,0.99983
772334133,"Existing Customer",53,"F",1,"Graduate","Married","Unknown","Blue",42,2,1,3,4637,0,4637,0.709,4583,86,0.911,0,8.6952e-05,0.99991
714139308,"Existing Customer",53,"M",3,"Uneducated","Married","$60K - $80K","Blue",42,2,5,1,1438.3,0,1438.3,0.895,4722,81,0.841,0,0.00012927,0.99987
806634783,"Existing Customer",38,"F",2,"College","Married","Less than $40K","Blue",33,1,3,2,3420,1405,2015,0.843,4267,75,0.596,0.411,0.00017488,0.99983
720101658,"Existing Customer",26,"F",0,"Graduate","Single","Less than $40K","Blue",19,2,1,2,3416,1109,2307,0.783,4614,70,1,0.325,4.7263e-05,0.99995
719925483,"Existing Customer",46,"M",4,"Graduate","Married","$80K - $120K","Blue",36,2,1,1,2171,1043,1128,0.7,4531,88,0.833,0.48,3.4833e-05,0.99997
719572833,"Existing Customer",57,"F",3,"Graduate","Unknown","$40K - $60K","Blue",46,2,2,2,2791,1550,1241,0.672,5440,83,0.66,0.555,0.00011811,0.99988
720729108,"Existing Customer",32,"F",0,"Unknown","Single","Less than $40K","Blue",17,1,2,1,4445,1080,3365,0.84,5373,87,0.776,0.243,6.4745e-05,0.99994
819214233,"Existing Customer",43,"F",3,"Graduate","Married","Less than $40K","Blue",38,2,2,2,1530,0,1530,0.642,5138,84,0.68,0,0.00011811,0.99988
718896108,"Existing Customer",48,"F",3,"High School","Unknown","Less than $40K","Blue",36,2,1,1,1438.3,0,1438.3,0.885,5014,84,0.909,0,3.3505e-05,0.99997
713723433,"Existing Customer",52,"F",4,"High School","Single","Less than $40K","Blue",44,1,1,3,5721,0,5721,0.57,4188,79,0.881,0,9.4447e-05,0.99991
708514383,"Existing Customer",38,"F",2,"College","Married","Unknown","Blue",29,2,1,0,3809,1172,2637,0.9,4314,81,0.976,0.308,1.9752e-05,0.99998
716961033,"Existing Customer",48,"F",3,"High School","Single","Less than $40K","Blue",40,1,3,3,3520,2149,1371,0.539,3630,78,0.696,0.611,0.00030516,0.99969
778819083,"Attrited Customer",41,"F",2,"Doctorate","Married","$40K - $60K","Blue",33,1,3,3,1604,0,1604,0.644,2264,47,0.516,0,0.99772,0.00227837
714773508,"Attrited Customer",54,"F",1,"Graduate","Married","$40K - $60K","Blue",46,6,4,3,1632,351,1281,0.721,2532,43,0.483,0.215,0.9971,0.00290471
814181433,"Existing Customer",46,"M",5,"College","Married","$40K - $60K","Blue",41,1,3,2,3914,1683,2231,0.636,4242,64,0.73,0.43,0.00018054,0.99982
711984633,"Existing Customer",36,"F",3,"Graduate","Married","Less than $40K","Blue",27,1,2,3,2328,1953,375,0.599,4373,89,0.935,0.839,0.00019864,0.9998
710662158,"Existing Customer",41,"M",4,"Unknown","Married","$120K +","Blue",34,1,3,3,34516,2517,31999,0.434,2051,41,1.05,0.073,0.00034872,0.99965
711356733,"Existing Customer",45,"F",5,"Unknown","Single","Less than $40K","Blue",36,2,2,3,3883,847,3036,0.951,4667,90,0.8,0.218,0.00021724,0.99978
711456108,"Attrited Customer",46,"F",4,"Unknown","Married","$40K - $60K","Blue",39,5,3,3,1438.3,819,619.3,0.786,2488,44,0.692,0.569,0.99714,0.00285845
780727833,"Existing Customer",51,"F",3,"High School","Single","Less than $40K","Blue",41,1,4,3,3229,2517,712,0.622,4526,95,0.638,0.779,0.00036878,0.99963
771471708,"Existing Customer",44,"F",2,"Graduate","Unknown","Less than $40K","Blue",32,2,1,3,3080,1776,1304,0.973,5097,77,0.833,0.577,9.2637e-05,0.99991
714320358,"Existing Customer",38,"F",2,"College","Single","Less than $40K","Blue",33,2,1,2,2569,1288,1281,1.009,4126,56,0.931,0.501,5.3547e-05,0.99995
720700008,"Existing Customer",50,"F",1,"High School","Single","Less than $40K","Blue",36,1,1,3,4517,2238,2279,0.625,4686,81,0.761,0.495,8.453e-05,0.99992
713027058,"Attrited Customer",46,"F",4,"Doctorate","Single","Less than $40K","Blue",36,2,2,3,2292,0,2292,0.568,2595,31,0.409,0,0.99657,0.00342939
778228458,"Existing Customer",52,"F",3,"Uneducated","Single","Less than $40K","Blue",42,2,3,3,2510,1928,582,1.043,4943,70,0.489,0.768,0.00032275,0.99968
781137783,"Attrited Customer",40,"M",3,"High School","Unknown","Less than $40K","Blue",33,1,3,4,2420,191,2229,0.818,2478,43,0.433,0.079,0.99808,0.00191647
719821908,"Attrited Customer",38,"F",2,"High School","Single","Less than $40K","Blue",16,2,1,2,2703,0,2703,0.882,2752,43,0.433,0,0.98167,0.01833
720537633,"Existing Customer",44,"F",3,"Doctorate","Married","Less than $40K","Blue",36,2,3,1,3047,2139,908,0.842,4961,85,0.635,0.702,0.00016289,0.99984
712378983,"Attrited Customer",54,"M",1,"Unknown","Single","$80K - $120K","Blue",47,5,6,5,7570,965,6605,0.709,2599,61,0.848,0.127,0.99863,0.00137244
763681908,"Existing Customer",34,"F",3,"Unknown","Married","Less than $40K","Blue",27,1,2,1,5795,924,4871,0.86,5674,78,0.857,0.159,7.8291e-05,0.99992
721164483,"Existing Customer",46,"F",2,"College","Married","$40K - $60K","Blue",34,2,1,3,1441,642,799,0.563,4894,84,0.826,0.446,9.0064e-05,0.99991
715447008,"Existing Customer",50,"F",3,"Graduate","Married","Less than $40K","Blue",36,2,3,2,2999,1817,1182,0.678,5119,83,0.766,0.606,0.00018665,0.99981
769676358,"Existing Customer",38,"M",2,"High School","Single","$60K - $80K","Blue",32,1,1,2,1438.3,1309,129.3,0.842,5066,76,0.9,0.91,5.3542e-05,0.99995
710487033,"Existing Customer",44,"F",2,"High School","Married","$40K - $60K","Blue",28,2,3,3,1438.3,0,1438.3,0.926,4445,78,0.773,0,0.00029408,0.99971
714197133,"Attrited Customer",51,"F",3,"College","Married","$40K - $60K","Blue",36,2,3,3,4762,0,4762,0.526,2811,52,0.3,0,0.99674,0.00326498
718488783,"Existing Customer",40,"M",3,"College","Unknown","$40K - $60K","Blue",30,2,2,2,4802,1701,3101,0.532,4821,66,0.65,0.354,0.00011483,0.99989
715663458,"Existing Customer",51,"F",4,"Unknown","Married","Less than $40K","Blue",39,2,3,1,2268,651,1617,0.717,5016,88,0.66,0.287,0.00012505,0.99987
717865008,"Existing Customer",51,"F",1,"Unknown","Married","$40K - $60K","Blue",36,2,1,1,1438.3,468,970.3,0.747,4425,81,1.077,0.325,3.4268e-05,0.99997
771400608,"Existing Customer",56,"F",2,"Graduate","Married","Unknown","Blue",44,2,1,2,8204,1375,6829,0.915,4727,76,0.949,0.168,5.5077e-05,0.99994
708148158,"Existing Customer",39,"F",4,"Unknown","Married","Unknown","Blue",21,2,3,2,1827,0,1827,0.563,4207,86,0.792,0,0.00020735,0.99979
720589008,"Existing Customer",47,"F",3,"Doctorate","Unknown","Unknown","Blue",38,1,3,2,4072,1594,2478,0.678,4317,83,0.886,0.391,0.00027008,0.99973
784795083,"Existing Customer",31,"F",1,"High School","Divorced","Less than $40K","Blue",25,2,1,3,1984,0,1984,1.05,4794,73,0.921,0,8.453e-05,0.99992
809844108,"Existing Customer",48,"M",2,"Doctorate","Single","$60K - $80K","Blue",43,2,1,1,8086,0,8086,0.792,4775,78,0.66,0,4.8064e-05,0.99995
711521958,"Existing Customer",51,"F",2,"Unknown","Single","Less than $40K","Blue",36,2,2,2,1588,1506,82,0.615,4660,68,0.619,0.948,0.00012511,0.99987
711833508,"Existing Customer",47,"M",2,"High School","Single","$40K - $60K","Blue",27,2,3,2,1536,0,1536,0.913,4643,89,0.745,0,0.00017486,0.99983
713146683,"Existing Customer",35,"F",1,"High School","Unknown","Unknown","Blue",36,2,3,2,4460,0,4460,0.916,5473,79,0.756,0,0.00016413,0.99984
716968683,"Existing Customer",46,"F",5,"High School","Single","Unknown","Blue",38,2,2,3,11287,1513,9774,0.672,5157,72,0.946,0.134,0.00019213,0.99981
716279508,"Attrited Customer",48,"M",3,"College","Married","$80K - $120K","Blue",41,2,3,3,3430,2517,913,0.869,2639,46,0.643,0.734,0.99674,0.00326498
771336783,"Existing Customer",51,"F",3,"High School","Single","Less than $40K","Blue",38,1,3,2,1759,1345,414,0.61,4351,81,0.688,0.765,0.00018145,0.99982
717502083,"Attrited Customer",41,"M",3,"Doctorate","Single","$120K +","Blue",28,4,2,3,6314,0,6314,0.903,2718,44,0.63,0,0.99653,0.00346592
714843483,"Existing Customer",57,"F",3,"Uneducated","Single","Unknown","Blue",48,1,1,2,7176,1493,5683,0.665,5063,83,0.93,0.208,5.8763e-05,0.99994
709745508,"Attrited Customer",58,"F",2,"Unknown","Divorced","$40K - $60K","Blue",47,1,4,3,2295,0,2295,0.376,2140,40,0.429,0,0.99752,0.00248146
711382458,"Attrited Customer",43,"M",5,"Graduate","Married","$60K - $80K","Blue",38,2,3,5,1438.3,0,1438.3,0.713,2389,49,0.361,0,0.99892,0.00108299
712190358,"Existing Customer",48,"F",4,"Uneducated","Married","Less than $40K","Blue",29,1,3,2,1843,1802,41,0.762,5199,73,0.738,0.978,0.00019396,0.99981
788805858,"Existing Customer",49,"M",3,"College","Divorced","$40K - $60K","Blue",31,2,3,1,2181,1218,963,0.758,4997,89,0.712,0.558,0.00010944,0.99989
709102458,"Attrited Customer",47,"M",2,"High School","Single","$80K - $120K","Blue",36,4,3,5,4754,0,4754,0.618,2607,41,0.367,0,0.99885,0.00115006
712533708,"Existing Customer",43,"M",0,"High School","Single","$80K - $120K","Blue",36,2,2,2,11247,0,11247,0.63,4894,85,0.977,0,9.4951e-05,0.99991
720326733,"Existing Customer",55,"M",2,"Graduate","Single","$120K +","Blue",47,2,3,1,16258,865,15393,0.623,3761,58,0.657,0.053,0.00010848,0.99989
713605908,"Existing Customer",49,"M",3,"Graduate","Married","$120K +","Blue",37,1,1,1,34516,1316,33200,0.569,3863,69,0.643,0.038,3.4465e-05,0.99997
711598533,"Existing Customer",43,"M",1,"High School","Married","$60K - $80K","Blue",36,1,2,3,4255,1729,2526,0.55,3607,75,0.471,0.406,0.00017468,0.99983
795855258,"Existing Customer",48,"F",4,"College","Single","Less than $40K","Blue",42,2,3,2,1438.3,0,1438.3,0.707,5045,82,0.745,0,0.0001834,0.99982
826783233,"Existing Customer",57,"F",3,"High School","Single","Less than $40K","Blue",53,1,3,2,3029,2214,815,0.7,4750,89,0.978,0.731,0.00018145,0.99982
789228108,"Existing Customer",56,"F",4,"Graduate","Single","Unknown","Blue",45,2,2,3,9091,1306,7785,0.743,4378,86,0.654,0.144,0.00020077,0.9998
785230083,"Existing Customer",50,"M",2,"Uneducated","Single","$60K - $80K","Blue",44,1,2,1,3318,2349,969,0.883,4905,80,0.739,0.708,7.0576e-05,0.99993
807946833,"Attrited Customer",44,"F",2,"Graduate","Single","Less than $40K","Blue",39,6,3,3,1791,0,1791,0.735,2771,36,0.5,0,0.99671,0.00329379
711011508,"Existing Customer",43,"F",3,"Graduate","Single","Less than $40K","Blue",35,1,3,2,1620,771,849,0.675,4387,91,0.655,0.476,0.00018665,0.99981
718632933,"Existing Customer",58,"F",1,"College","Single","Less than $40K","Blue",46,1,5,1,1552,0,1552,0.762,4731,71,0.651,0,0.00011057,0.99989
717284133,"Existing Customer",53,"F",1,"High School","Married","Less than $40K","Blue",41,1,2,3,3472,2517,955,0.75,4520,84,0.68,0.725,0.00017468,0.99983
711701058,"Existing Customer",48,"F",4,"Graduate","Married","Less than $40K","Silver",36,2,2,3,10973,1466,9507,0.802,4892,94,0.593,0.134,0.00018141,0.99982
712228458,"Existing Customer",50,"M",2,"Unknown","Unknown","$120K +","Blue",32,2,3,1,25645,1083,24562,0.757,4302,63,0.5,0.042,0.00011924,0.99988
717146208,"Attrited Customer",59,"F",1,"Graduate","Single","Less than $40K","Blue",51,1,4,4,4257,2517,1740,0.703,2828,50,1.083,0.591,0.9983,0.0017046
719028783,"Existing Customer",42,"F",1,"Graduate","Married","Less than $40K","Blue",29,2,3,3,3422,0,3422,0.506,4486,74,0.682,0,0.00028395,0.99972
713274183,"Existing Customer",45,"F",1,"Graduate","Single","Less than $40K","Blue",35,1,1,3,4977,1411,3566,0.652,4182,85,0.848,0.284,8.6952e-05,0.99991
789218433,"Existing Customer",33,"F",3,"Unknown","Married","$40K - $60K","Blue",22,2,3,2,1438.3,0,1438.3,0.761,4528,86,0.686,0,0.00020516,0.99979
790139583,"Existing Customer",39,"F",0,"Graduate","Divorced","Less than $40K","Blue",32,2,2,1,1438.3,801,637.3,1.155,4386,64,0.778,0.557,5.8902e-05,0.99994
720218658,"Existing Customer",40,"F",1,"Unknown","Married","Unknown","Blue",26,2,3,1,3369,756,2613,0.446,4501,96,0.714,0.224,0.00011192,0.99989
747074058,"Existing Customer",47,"F",3,"Unknown","Single","Unknown","Blue",40,1,3,0,7114,1637,5477,0.699,4758,81,0.5,0.23,7.5683e-05,0.99992
719170683,"Existing Customer",38,"M",1,"Unknown","Single","$80K - $120K","Blue",29,2,2,3,10972,0,10972,0.697,4401,73,0.698,0,0.00019751,0.9998
708753633,"Existing Customer",45,"F",3,"Doctorate","Married","$40K - $60K","Blue",32,2,1,1,1438.3,0,1438.3,0.712,4462,77,0.638,0,4.9875e-05,0.99995
710780883,"Existing Customer",48,"F",5,"Uneducated","Single","$40K - $60K","Blue",38,1,2,3,2446,1461,985,0.86,4610,78,0.773,0.597,0.00020321,0.9998
785237958,"Attrited Customer",45,"M",5,"College","Married","$60K - $80K","Blue",39,2,3,3,3439,0,3439,0.825,2661,35,0.296,0,0.99672,0.00328158
711333933,"Existing Customer",56,"F",3,"Post-Graduate","Single","$40K - $60K","Blue",36,2,1,1,3005,1660,1345,0.88,4586,72,0.756,0.552,4.0554e-05,0.99996
710797833,"Existing Customer",50,"F",5,"Graduate","Married","Less than $40K","Blue",30,1,3,2,2033,841,1192,0.717,4360,95,0.696,0.414,0.0001857,0.99981
720154533,"Existing Customer",53,"F",4,"Graduate","Unknown","Less than $40K","Blue",39,2,3,2,2415,1643,772,0.964,5063,78,0.733,0.68,0.00018864,0.99981
719123958,"Attrited Customer",40,"M",4,"Unknown","Divorced","$60K - $80K","Blue",27,2,2,3,5051,0,5051,0.588,2137,45,0.552,0,0.99549,0.00451007
780942633,"Existing Customer",49,"M",4,"High School","Married","Unknown","Blue",32,2,1,3,3519,1336,2183,0.506,3552,68,0.619,0.38,9.4447e-05,0.99991
720034983,"Existing Customer",26,"M",0,"Unknown","Unknown","Less than $40K","Silver",13,2,1,1,10254,0,10254,0.51,4258,68,0.838,0,2.8307e-05,0.99997
717307158,"Existing Customer",48,"F",3,"Unknown","Single","Less than $40K","Blue",36,2,1,3,1853,1314,539,0.925,5331,79,0.612,0.709,0.00010566,0.99989
708876183,"Existing Customer",51,"M",1,"High School","Single","$60K - $80K","Silver",43,2,3,2,28673,0,28673,0.537,3722,69,0.725,0,0.0001483,0.99985
712660308,"Attrited Customer",44,"F",1,"High School","Single","Less than $40K","Blue",36,2,3,3,1895,0,1895,0.736,2472,40,0.429,0,0.99639,0.00360858
715958583,"Existing Customer",56,"F",2,"High School","Married","Less than $40K","Blue",43,1,2,2,2041,1158,883,0.563,3588,63,0.432,0.567,0.00011065,0.99989
771546708,"Existing Customer",46,"F",2,"Graduate","Single","Less than $40K","Blue",34,2,2,1,1438.3,0,1438.3,0.74,5013,81,1.025,0,6.864e-05,0.99993
711252258,"Existing Customer",54,"F",1,"High School","Single","Less than $40K","Blue",36,1,3,2,1572,985,587,0.745,4148,54,0.862,0.627,0.00016413,0.99984
